stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
298,24-09-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,39,70,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,24-09-2012
298,27-09-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,40,91,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,27-09-2012
298,10-01-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,38,62,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,10-01-2012
298,10-04-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,37,56,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,10-04-2012
298,10-08-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,37,69,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,10-08-2012
298,10-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,37,77,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,10-11-2012
298,15-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,35,88,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,15-10-2012
298,18-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,36,103,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,18-10-2012
298,22-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,37,102,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,22-10-2012
298,25-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,37,96,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,25-10-2012
298,29-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,37,130,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,29-10-2012
298,11-01-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,37,84,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,11-01-2012
298,11-05-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,38,210,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,11-05-2012
298,11-08-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,37,243,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,11-08-2012
298,11-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,46,133,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,11-11-2012
298,11-12-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,48,140,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,11-12-2012
298,13-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,50,286,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,13-11-2012
298,14-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,47,204,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,14-11-2012
298,15-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,43,117,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,15-11-2012
298,19-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,44,161,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,19-11-2012
298,22-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,44,140,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,22-11-2012
298,26-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,44,142,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,26-11-2012
298,29-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,45,308,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,29-11-2012
298,12-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,48,136,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,12-03-2012
298,12-06-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,52,142,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,12-06-2012
298,12-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,52,109,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,12-10-2012
298,13-12-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,54,106,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,13-12-2012
298,17-12-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,56,104,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,17-12-2012
298,20-12-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,57,125,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,20-12-2012
298,24-12-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,55,206,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,24-12-2012
298,27-12-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,56,136,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,27-12-2012
298,31-12-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,53,181,NA,"RJPB Office,Jhalana Doongari,Jaipur",NA,31-12-2012
408,01-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,54,286.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,01-03-2012
408,01-06-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,54,174,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,01-06-2012
408,01-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,55,290.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,01-10-2012
408,13-01-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,60,352.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,13-01-2012
408,17-01-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,51,190.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,17-01-2012
408,20-01-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,57,279.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,20-01-2012
408,24-01-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,57,280.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,24-01-2012
408,27-01-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,56,230.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,27-01-2012
408,31-01-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,58,245.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,31-01-2012
408,03-02-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,61,254.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,03-02-2012
408,03-06-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,65,231,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,03-06-2012
408,03-09-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",14,65,188,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,03-09-2012
408,13-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",15,61,144.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,13-03-2012
408,16-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",15,62,289,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,16-03-2012
408,20-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,57,963.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,20-03-2012
408,23-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,60,435.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,23-03-2012
408,27-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,61,268.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,27-03-2012
408,30-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,61,287.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,30-03-2012
408,04-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",14,62,210.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,04-03-2012
408,04-06-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",168,277,14.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,04-06-2012
408,04-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,61,336.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,04-10-2012
408,13-04-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,60,304,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,13-04-2012
408,17-04-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,63,235,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,17-04-2012
408,20-04-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",13,62,150.5,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,20-04-2012
408,24-04-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,60,269,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,24-04-2012
408,27-04-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,58,305.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,27-04-2012
408,05-01-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",12,57,308,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,05-01-2012
408,05-04-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,59,178.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,05-04-2012
408,05-08-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,62,119,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,05-08-2012
408,05-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,56,141.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,05-11-2012
408,15-05-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,57,178.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,15-05-2012
408,18-05-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",11,59,177.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,18-05-2012
408,22-05-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,58,130,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,22-05-2012
408,25-05-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,56,414.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,25-05-2012
408,29-05-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,55,382.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,29-05-2012
408,06-01-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",10,57,187,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,06-01-2012
408,06-05-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,56,174.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,06-05-2012
408,06-08-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",9,55,277,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,06-08-2012
408,06-12-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,54,315,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,06-12-2012
408,15-06-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,51,360.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,15-06-2012
408,19-06-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,50,358.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,19-06-2012
408,22-06-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,48,356,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,22-06-2012
408,26-06-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,51,213,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,26-06-2012
408,29-06-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,49,444.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,29-06-2012
408,07-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,49,275,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,07-03-2012
408,07-06-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",8,51,65.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,07-06-2012
408,07-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,50,72.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,07-10-2012
408,13-07-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,51,141,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,13-07-2012
408,17-07-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,51,122.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,17-07-2012
408,20-07-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,51,200.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,20-07-2012
408,24-07-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,50,145.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,24-07-2012
408,27-07-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,47,215.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,27-07-2012
408,31-07-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,46,89.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,31-07-2012
408,08-03-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",7,48,258.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,08-03-2012
408,08-07-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,39,53,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,08-07-2012
408,08-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,44,56.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,08-10-2012
408,14-08-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,43,42.5,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,14-08-2012
408,17-08-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,45,118.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,17-08-2012
408,21-08-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,44,64,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,21-08-2012
408,24-08-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,43,149.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,24-08-2012
408,09-04-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,35,70,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,09-04-2012
408,09-07-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,43,74.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,09-07-2012
408,09-11-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,41,132.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,09-11-2012
408,14-09-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,42,98,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,14-09-2012
408,18-09-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,42,64.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,18-09-2012
408,21-09-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,43,97,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,21-09-2012
408,25-09-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,44,179.5,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,25-09-2012
408,28-09-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,42,95,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,28-09-2012
408,10-02-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,42,218,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,10-02-2012
408,10-05-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,41,238.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,10-05-2012
408,10-09-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,40,138.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,10-09-2012
408,10-12-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,37,88.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,10-12-2012
408,16-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",5,36,162.67,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,16-10-2012
408,19-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,42,155.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,19-10-2012
408,23-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,42,146.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,23-10-2012
408,26-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,42,137.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,26-10-2012
408,30-10-2012,Rajasthan,Jaipur,Rajasthan State Pollution Control Board,"Residential, Rural and other Areas",6,41,195.33,NA,"Office of District Education Officer, Chandpole, Jaipur",NA,30-10-2012
